date,Afghanistan,Armenia,Azerbaijan,Bahrain,Bangladesh,Bhutan,Brunei,Cambodia,China,Georgia,Hong Kong,India,Indonesia,Iran,Iraq,Israel,Japan,Jordan,Kazakhstan,Kuwait,Kyrgyzstan,Laos,Lebanon,Macao,Malaysia,Maldives,Mongolia,Myanmar,Nepal,North Korea,Northern Cyprus,Oman,Pakistan,Palestine,Philippines,Qatar,Saudi Arabia,Singapore,South Korea,Sri Lanka,Syria,Taiwan,Tajikistan,Thailand,Timor,Turkey,Turkmenistan,United Arab Emirates,Uzbekistan,Vietnam,Yemen
2020-01-31,,,,,,,,,0.015222222222222224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,,,,,,,,,0.06344827586206897,,0.010307692307692308,,,0.04418181818181818,,,0.002823529411764706,,,,,,,,,,,,,,,,,,0.0003214285714285714,,,,0.0309,,,0.003,,,,,,,,,
2020-03-31,0.010777777777777778,0.17983333333333332,0.025526315789473685,0.16975,0.002142857142857143,,0.55675,,0.011000000000000001,,0.00864516129032258,0.00135,0.02361904761904762,1.040032258064516,0.039964285714285716,0.18516666666666667,0.015741935483870966,0.08859999999999998,0.0208,,,,0.09927272727272728,,0.09419999999999999,,,0.018,,,,0.219,0.007928571428571429,0.03166666666666667,0.025766666666666667,0.1855,0.034125,0.048363636363636366,0.0908709677419355,0.023,0.03,0.005419354838709678,,0.004516129032258065,,0.1672,,0.053,0.011600000000000001,,
2020-04-30,0.04533333333333333,0.34776666666666667,0.06133333333333334,0.09053333333333334,0.0318,,0.0,,0.0019655172413793106,0.06161538461538462,0.0,0.026333333333333334,0.0793,1.1782,0.03203333333333333,0.7196,0.11123333333333334,0.0089,0.03956666666666666,0.2255925925925926,0.04310714285714286,,0.0728,,0.053799999999999994,0.9545,,0.003033333333333333,,,,0.07296666666666667,0.05513333333333333,0.006333333333333333,0.13843333333333332,0.09893333333333333,0.1390666666666667,0.07083333333333333,0.0553,0.007666666666666666,0.0015,0.0014,,0.020533333333333334,,1.1561666666666668,,0.34963333333333335,0.006766666666666667,,0.059
2020-05-31,0.1520967741935484,1.1487741935483868,0.12161290322580645,0.24093548387096775,0.09096774193548388,,0.07183870967741936,,0.0003225806451612903,0.05167741935483871,0.0,0.0967741935483871,0.09606451612903225,0.6443870967741935,0.08112903225806452,0.21158064516129033,0.10848387096774194,0.002870967741935484,0.026741935483870966,1.4056774193548387,0.03896774193548387,,0.017612903225806453,,0.01129032258064516,0.2463225806451613,,0.0,0.0164375,,,0.26806451612903226,0.154,0.006129032258064516,0.10861290322580645,0.3350967741935484,0.30216129032258066,0.04570967741935483,0.01432258064516129,0.004451612903225806,0.0029032258064516127,0.0013548387096774194,0.1627241379310345,0.0013548387096774194,,0.5162903225806451,,0.5433870967741935,0.005612903225806452,,0.07464516129032259
2020-06-30,0.39313333333333333,3.7404333333333333,0.4827333333333333,1.5393666666666665,0.23306666666666667,,0.07423333333333333,,6.666666666666667e-05,0.0267,0.0134,0.28200000000000003,0.1528,1.1368333333333331,1.3019,0.14113333333333333,0.0203,0.0,0.2526333333333333,1.1090000000000002,0.22626666666666667,,0.042466666666666666,,0.005833333333333333,0.25453333333333333,,0.0,0.02296666666666667,,,0.9252333333333334,0.4031333333333333,0.0317,0.0891,0.9275,1.0491333333333333,0.017699999999999997,0.007,0.0015333333333333334,0.006,0.0,0.016666666666666666,0.00046666666666666666,,0.23090000000000002,,0.1802,0.010633333333333333,,0.22943333333333332
2020-07-31,0.42035483870967744,3.422548387096774,0.7318064516129033,1.314483870967742,0.23816129032258065,,0.0,,0.0,0.017225806451612903,0.08619354838709678,0.4350322580645162,0.2640967741935484,2.1671290322580643,2.028483870967742,0.8090322580645161,0.010064516129032258,0.005741935483870968,1.0061290322580645,0.7028064516129032,6.4072903225806455,,0.15858064516129033,,0.003741935483870968,0.43106451612903224,,0.0,0.028548387096774194,,,1.7270645161290323,0.2129032258064516,0.45441935483870965,0.21135483870967742,0.7300322580645161,1.078290322580645,0.005709677419354838,0.011741935483870968,0.0,0.04951612903225807,0.0,0.025806451612903226,0.0,,0.21167741935483872,,0.12309677419354838,0.10729032258064516,0.031,0.1732258064516129
2020-08-31,0.10280645161290322,1.635774193548387,0.2679354838709677,0.9420000000000001,0.22061290322580646,,0.0,,3.2258064516129034e-05,0.017225806451612903,0.26725806451612905,0.6550967741935484,0.26761290322580644,1.7504193548387097,1.6680967741935484,1.3279354838709676,0.07461290322580645,0.011451612903225807,1.8043548387096775,0.6349032258064515,0.6183666666666667,,0.6226774193548388,,0.001870967741935484,0.7389677419354839,,0.0,0.18158064516129033,,,1.8609032258064517,0.04693548387096774,0.42993548387096775,0.4284193548387097,0.275258064516129,0.9134838709677419,0.0,0.014258064516129033,0.0014838709677419354,0.10061290322580646,0.0,0.025806451612903226,0.0,,0.2567741935483871,,0.11283870967741935,0.16670967741935486,0.0108,0.06980645161290322
2020-09-30,0.045399999999999996,0.9591,0.1836,1.3811,0.18893333333333334,,0.0,,3.3333333333333335e-05,0.1513,0.0714,0.7852666666666667,0.40213333333333334,1.7309666666666668,1.6023333333333334,2.2965666666666666,0.07390000000000001,0.13593333333333335,0.3385333333333333,0.6169666666666667,0.0302,,1.2145000000000001,,0.008700000000000001,0.38180000000000003,,0.18706666666666666,0.29456666666666664,,,1.8209666666666666,0.026766666666666668,1.0093666666666665,0.5613333333333334,0.21023333333333336,0.7974666666666667,0.0,0.0585,0.0015333333333333334,0.13273333333333334,0.0,0.023333333333333334,0.00046666666666666666,,0.7128,,0.12366666666666666,0.1444,0.0003333333333333333,0.020833333333333332
2020-10-31,0.055677419354838706,4.431967741935484,0.4329677419354839,1.5336451612903226,0.12661290322580646,,0.0,,3.2258064516129034e-05,2.334548387096774,0.0,0.5334193548387097,0.3663548387096774,3.167548387096774,1.253516129032258,3.2670967741935484,0.05064516129032258,2.1950645161290323,0.23948387096774193,1.2772258064516129,0.3891612903225806,,1.5864838709677418,,0.12061290322580645,0.2463225806451613,,0.5518709677419354,0.46361290322580645,,,1.9244193548387099,0.04632258064516129,1.0568064516129032,0.479258064516129,0.21541935483870966,0.5617741935483871,0.005709677419354838,0.03174193548387097,0.01035483870967742,0.12851612903225806,0.0,0.022580645161290325,0.0,,0.7775161290322581,,0.25987096774193547,0.08961290322580645,0.0,0.011483870967741935
