date,India,Indonesia,Iran,Israel,Japan,Malaysia,South Korea,Thailand,Turkey,Vietnam
2020-01-01,0.7258611424975376,0.2697620233751019,1.3835506961400856,4.479733305111652,0.19019263762232022,0.3329874499001362,0.11920686443797229,0.009598724767153516,1.623396695581485,0.0014920530707287338
2021-01-01,1.7340767795539331,1.277497216129733,5.611775409503867,10.179616890676261,1.2081787085833824,7.793798000460601,1.1067742106810339,3.091552307666215,8.523308681869757,1.7617347886156982
2022-01-01,0.6927945401617552,0.8893263330141867,1.5428788666832718,35.649433802518786,20.871228740589398,6.666249045029356,53.71167231436399,3.4936108366227305,8.714529227414157,9.403875810016771
